,authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,dbscanned
37,노랑별,https://yt3.ggpht.com/ytc/AKedOLS0UDMYZsdPRHztHLmj56xye1___GM32igPhw=s48-c-k-c0x00ffffff-no-rj,꽁기깅깅깅공강강꽁기깅깅꽁기깅강,꽁기깅깅깅공강강꽁기깅깅꽁기깅강,0,20211204,0
34,선우 유튜브,https://yt3.ggpht.com/LXmRjF4RFW3qMT2RfSTt4GEmQ3M_qHsaIx5XY1WJgOTddSBUD_bRBThTj6l8XV6pWz2vZIRS=s48-c-k-c0x00ffffff-no-rj,꽁깅깅깅강꽁깅깅깅강꽁깅깅강꽁깅강,꽁깅깅깅강꽁깅깅깅강꽁깅깅강꽁깅강,0,20211205,0
143,List_리스트,https://yt3.ggpht.com/qFCywh5wkxPXwBVufm-t0qLMWtbPqhHeRkoWbixdn1kBU9qXcTUkrYxnB9gdbc2fR1lxAKs6cpg=s48-c-k-c0x00ffffff-no-rj,&quot;꽁기깅의 시작&quot;,"""꽁기깅의 시작""",0,20211101,0
27,동글이의 세상  --마인크래프트 채널🅥,https://yt3.ggpht.com/57RFla70QYc5tJoACD-Fg-ZbSXxXparwE8BTYVg5f8CIbrlT74IiOgNZ_hIbHx77tfY4I_UTTRQ=s48-c-k-c0x00ffffff-no-rj,홍깅강옹잉앙홍끼낑꽁깡ㅜ다다다다다,홍깅강옹잉앙홍끼낑꽁깡ㅜ다다다다다,0,20211103,0
100,마늘요리,https://yt3.ggpht.com/ytc/AKedOLRe87n7ctl3xVkVcN88O_mKKueoOP029PSyOCVe=s48-c-k-c0x00ffffff-no-rj,1921 : 미래에는 하늘을 나는 자동차가 있겠지<br>2021 : 하늘을 나는 꽁기깅강,"1921 : 미래에는 하늘을 나는 자동차가 있겠지
2021 : 하늘을 나는 꽁기깅강",0,20211112,0
81,밀크,https://yt3.ggpht.com/P2mEDUnpqE3ZSErwI9iS686dA8ib4IgKWb5WC7woqYG08PAcm1jBzxZtUv8x5qfuHMQtn8KGMA=s48-c-k-c0x00ffffff-no-rj,꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 ㅃ우웅ㅇ,꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 꽁기깅강꽁기깅깅강꽁기깅강공강꽁 ㅃ우웅ㅇ,0,20211116,0
17,윤세라,https://yt3.ggpht.com/ytc/AKedOLTzle6WR7FI-Ag_hwUm7iHHEJS2ih-Y8XE5qg=s48-c-k-c0x00ffffff-no-rj,꽁깅강꽁깅강꽁깅강꽁기깅꽁강깅꽁기깅꽁강강(화장실 변기물 내려가는 소리),꽁깅강꽁깅강꽁깅강꽁기깅꽁강깅꽁기깅꽁강강(화장실 변기물 내려가는 소리),1,20211109,0
105,호떡,https://yt3.ggpht.com/x4RXdPKcbuFIHpIPbgIdQcW--OzJcVdxfQ_WS08CKXNnggq9Kbqj1gG5HSMKcaguVgm8Gdx-pw=s48-c-k-c0x00ffffff-no-rj,꽁기깅강꽁기깅깅강꽁기깅공강뿌와아아아아아아아아앙~~~~~,꽁기깅강꽁기깅깅강꽁기깅공강뿌와아아아아아아아아앙~~~~~,0,20211112,0
77,김은실,https://yt3.ggpht.com/ytc/AKedOLS07I86PkM_2m6iv_99zwyi0pD4RuIgjWVUjg=s48-c-k-c0x00ffffff-no-rj,꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강,꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강  꽁기깅강꽁기깅깅강꽁기깅강강강,0,20211117,0
109,유광표,https://yt3.ggpht.com/ytc/AKedOLR_VNZo4KkBFTVQLrkgvistGsn4XWYi5DjMGd9K=s48-c-k-c0x00ffffff-no-rj,꽁기깅강꽁기깅깅강꽁기깅강공강뿡,꽁기깅강꽁기깅깅강꽁기깅강공강뿡,0,20211111,0
75,달고롬,https://yt3.ggpht.com/YIgTiW8QrkNOn5GDbGox6F2o55fg06WosOn9Fly2m4uMVoHvHc-pSq5V28Th_2eumsohe3L_2Q=s48-c-k-c0x00ffffff-no-rj,"꽁기깅깅 역재생 만들었습니다. <a href=""https://youtu.be/xlNdppqAi4A"">https://youtu.be/xlNdppqAi4A</a>",꽁기깅깅 역재생 만들었습니다. https://youtu.be/xlNdppqAi4A,1,20211119,0
19,Offical Regigigas,https://yt3.ggpht.com/ytc/AKedOLSglgttYy3FY_-Wma7sRVJXmFnpaYe1m1sYkyLIDQ=s48-c-k-c0x00ffffff-no-rj,꽁기깅깅깅공강강꽁기깅깅깅강뿌와앙<br>고정해주셈,"꽁기깅깅깅공강강꽁기깅깅깅강뿌와앙
고정해주셈",0,20211108,0
66,호홓하하,https://yt3.ggpht.com/ytc/AKedOLRBhBBd8cro-5lUogCxsxZVY5sRRSjLaoiBEzE01w=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=8vAouplPQsc&amp;t=0m01s"">0:01</a>",0:01,1,20211121,1
113,바팅화면.,https://yt3.ggpht.com/ytc/AKedOLS2E34MZfDA2zBo5EOoYmUjIRNxYdqJQaRTmwsTmA=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=8vAouplPQsc&amp;t=0m03s"">0:03</a>",0:03,0,20211110,1
129,이상직,https://yt3.ggpht.com/ytc/AKedOLTWsBv01UCzHU5hQIBfnH_3-QmGRQmxtZEyLg=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=8vAouplPQsc&amp;t=0m00s"">0:00</a>",0:00,0,20211106,1
121,로블록스 초보 에니메이터,https://yt3.ggpht.com/oTfanbk98Vjkzuxkpry7njRctfh09k24NlnrmoIdpJ6yj96gVzTDFmT_za002SiSyjIjNkFE4g=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=8vAouplPQsc&amp;t=0m03s"">0:03</a> 방구 소리(?)",0:03 방구 소리(?),0,20211109,1
97,유광표,https://yt3.ggpht.com/ytc/AKedOLR_VNZo4KkBFTVQLrkgvistGsn4XWYi5DjMGd9K=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=8vAouplPQsc&amp;t=0m03s"">0:03</a>",0:03,1,20211113,1
46,다오다오,https://yt3.ggpht.com/4UeIseoxwSTRC7BxeOSijP7pyj6GX_nGdEo9wCX9qwgvjx2TCx08AacoaTH_ivh9mlOTtjoaaA=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=8vAouplPQsc&amp;t=0m00s"">0:00</a>",0:00,2,20211129,1
112,심원석,https://yt3.ggpht.com/ytc/AKedOLQ3QqyC05MNfL_jR1xn3AxcaO-sCPwSmSSgyQ=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=8vAouplPQsc&amp;t=0m03s"">0:03</a>",0:03,0,20211110,1
